,Ethnic,General
spin sugar,0.012269938650306749,0.020289855072463767
cowslip,0.006134969325153374,0.020289855072463767
pork dripping,0.006134969325153374,0.020289855072463767
orange bitter,0.006134969325153374,0.020289855072463767
english mustard,0.018404907975460124,0.020289855072463767
squab breast,0.006134969325153374,0.020289855072463767
mountain wine,0.006134969325153374,0.020289855072463767
almond essence,0.03067484662576687,0.020289855072463767
double cream,0.006134969325153374,0.020289855072463767
butter paste,0.012269938650306749,0.020289855072463767
black raspberry,0.006134969325153374,0.020289855072463767
hot sauce,0.018404907975460124,0.020289855072463767
snapper,0.012269938650306749,0.020289855072463767
glaze,0.006134969325153374,0.020289855072463767
brisket,0.03680981595092025,0.020289855072463767
pineapple water,0.006134969325153374,0.020289855072463767
blackberry wine,0.006134969325153374,0.020289855072463767
wheat berry flour,0.006134969325153374,0.020289855072463767
soup,0.4294478527607362,0.020289855072463767
quenelle,0.006134969325153374,0.020289855072463767
mustard powder,0.012269938650306749,0.020289855072463767
cream salad dressing,0.006134969325153374,0.020289855072463767
chicken leg,0.006134969325153374,0.020289855072463767
golden syrup,0.006134969325153374,0.020289855072463767
absinthe,0.03680981595092025,0.020289855072463767
root,0.012269938650306749,0.020289855072463767
champignon,0.012269938650306749,0.020289855072463767
sugar plum,0.006134969325153374,0.020289855072463767
white frosting,0.006134969325153374,0.020289855072463767
granola,0.006134969325153374,0.020289855072463767
benedictine,0.006134969325153374,0.020289855072463767
jamaican ginger,0.006134969325153374,0.020289855072463767
fat cheese,0.006134969325153374,0.020289855072463767
orange syrup,0.012269938650306749,0.020289855072463767
dried thyme,0.012269938650306749,0.020289855072463767
rice jelly,0.006134969325153374,0.020289855072463767
custard sauce,0.024539877300613498,0.020289855072463767
green chartreuse,0.006134969325153374,0.020289855072463767
lean,0.012269938650306749,0.020289855072463767
tallow,0.006134969325153374,0.020289855072463767
moss,0.006134969325153374,0.020289855072463767
maitre d'hotel sauce,0.006134969325153374,0.020289855072463767
knuckle,0.006134969325153374,0.020289855072463767
strawberry syrup,0.012269938650306749,0.020289855072463767
seltzer water,0.012269938650306749,0.020289855072463767
dried bean,0.03680981595092025,0.020289855072463767
french vermouth,0.006134969325153374,0.020289855072463767
tomato purée,0.012269938650306749,0.020289855072463767
pear peel,0.006134969325153374,0.020289855072463767
preserved apple,0.006134969325153374,0.020289855072463767
sweet,0.03067484662576687,0.020289855072463767
white rind,0.012269938650306749,0.020289855072463767
cusk,0.006134969325153374,0.020289855072463767
white walnut,0.006134969325153374,0.020289855072463767
chocolate frosting,0.006134969325153374,0.020289855072463767
pork rind,0.006134969325153374,0.020289855072463767
baking powder biscuit,0.006134969325153374,0.020289855072463767
vanilla bean,0.006134969325153374,0.020289855072463767
green ginger root,0.012269938650306749,0.020289855072463767
green herb,0.006134969325153374,0.020289855072463767
asparagus sauce,0.006134969325153374,0.020289855072463767
lamb stone,0.006134969325153374,0.020289855072463767
riced potato,0.012269938650306749,0.020289855072463767
tincture,0.006134969325153374,0.020289855072463767
suet paste,0.006134969325153374,0.020289855072463767
consommé tapioca,0.006134969325153374,0.020289855072463767
cocoanut cream,0.006134969325153374,0.020289855072463767
dried orange flower,0.006134969325153374,0.017391304347826087
boar,0.006134969325153374,0.017391304347826087
cayenne vinegar,0.006134969325153374,0.017391304347826087
watered paste,0.006134969325153374,0.017391304347826087
green sage leaf,0.006134969325153374,0.017391304347826087
powdered clove,0.018404907975460124,0.017391304347826087
smoked pork,0.012269938650306749,0.017391304347826087
ginger beer,0.006134969325153374,0.017391304347826087
white whisky,0.006134969325153374,0.017391304347826087
hyson,0.006134969325153374,0.017391304347826087
gruyère cheese,0.006134969325153374,0.017391304347826087
sweet corn ear,0.006134969325153374,0.017391304347826087
buckwheat meal,0.006134969325153374,0.017391304347826087
french mayonnaise,0.018404907975460124,0.017391304347826087
preserved damson,0.006134969325153374,0.017391304347826087
rasping,0.006134969325153374,0.017391304347826087
fried oyster,0.006134969325153374,0.017391304347826087
terrapin meat,0.006134969325153374,0.017391304347826087
goose giblet,0.006134969325153374,0.017391304347826087
cummin seed,0.006134969325153374,0.017391304347826087
essence,0.03067484662576687,0.017391304347826087
sheep kidney,0.006134969325153374,0.017391304347826087
turtle steak,0.012269938650306749,0.017391304347826087
flavoring,0.006134969325153374,0.017391304347826087
cream rice,0.012269938650306749,0.017391304347826087
corned ham,0.006134969325153374,0.017391304347826087
hyssop,0.006134969325153374,0.017391304347826087
stale bread crumb,0.006134969325153374,0.017391304347826087
green leek,0.018404907975460124,0.017391304347826087
neck bone,0.006134969325153374,0.017391304347826087
pickled salmon,0.006134969325153374,0.017391304347826087
oiled butter,0.006134969325153374,0.017391304347826087
dried white bean,0.006134969325153374,0.017391304347826087
caraway comfit,0.006134969325153374,0.017391304347826087
venison shoulder,0.006134969325153374,0.017391304347826087
fat meat,0.03680981595092025,0.017391304347826087
lime yeast,0.006134969325153374,0.017391304347826087
potato border,0.006134969325153374,0.017391304347826087
malt,0.018404907975460124,0.017391304347826087
cucumber vinegar,0.006134969325153374,0.017391304347826087
cold fish,0.03067484662576687,0.017391304347826087
wild rabbit,0.006134969325153374,0.017391304347826087
hickory ash,0.006134969325153374,0.017391304347826087
pickled tongue,0.012269938650306749,0.017391304347826087
prunella,0.006134969325153374,0.017391304347826087
celery essence,0.012269938650306749,0.017391304347826087
fried sausage,0.012269938650306749,0.017391304347826087
volatile salt,0.012269938650306749,0.017391304347826087
shrimp butter,0.006134969325153374,0.017391304347826087
mussel broth,0.006134969325153374,0.017391304347826087
pork neck,0.006134969325153374,0.017391304347826087
scallop shell,0.006134969325153374,0.017391304347826087
roasted hare,0.006134969325153374,0.017391304347826087
mutton ham,0.006134969325153374,0.017391304347826087
mutton steak,0.006134969325153374,0.017391304347826087
pear sauce,0.006134969325153374,0.017391304347826087
raisin sauce,0.006134969325153374,0.017391304347826087
white chicken meat,0.006134969325153374,0.017391304347826087
beef breast,0.018404907975460124,0.017391304347826087
alum salt,0.006134969325153374,0.017391304347826087
apple syrup,0.006134969325153374,0.017391304347826087
chine,0.006134969325153374,0.017391304347826087
cleared soup,0.018404907975460124,0.017391304347826087
citron melon,0.006134969325153374,0.017391304347826087
peach jelly,0.006134969325153374,0.017391304347826087
corned mush,0.006134969325153374,0.017391304347826087
tea infusion,0.006134969325153374,0.017391304347826087
almond water,0.006134969325153374,0.017391304347826087
red herring,0.006134969325153374,0.017391304347826087
lamb head,0.006134969325153374,0.017391304347826087
cherry sauce,0.006134969325153374,0.017391304347826087
gum tragacanth,0.006134969325153374,0.017391304347826087
liquid colour,0.006134969325153374,0.017391304347826087
liquorice,0.006134969325153374,0.017391304347826087
vegetable oyster,0.006134969325153374,0.017391304347826087
cream sugar,0.006134969325153374,0.017391304347826087
rosemary oil,0.006134969325153374,0.017391304347826087
sugar candy,0.006134969325153374,0.017391304347826087
vinaigrette,0.006134969325153374,0.017391304347826087
candied apricot,0.006134969325153374,0.017391304347826087
game cream forcemeat,0.006134969325153374,0.017391304347826087
chocolate fondant,0.006134969325153374,0.017391304347826087
stewed oyster,0.006134969325153374,0.017391304347826087
green fruit,0.006134969325153374,0.017391304347826087
cinnamon oil,0.006134969325153374,0.017391304347826087
red raspberry juice,0.006134969325153374,0.017391304347826087
veal meat,0.018404907975460124,0.017391304347826087
applejack,0.006134969325153374,0.017391304347826087
white beet,0.006134969325153374,0.017391304347826087
green tomato pickle,0.006134969325153374,0.017391304347826087
turmeric powder,0.006134969325153374,0.017391304347826087
gluten meal,0.006134969325153374,0.017391304347826087
peach sauce,0.018404907975460124,0.017391304347826087
venison steak,0.018404907975460124,0.017391304347826087
sarsaparilla,0.006134969325153374,0.017391304347826087
lemon butter,0.006134969325153374,0.017391304347826087
bread forcemeat,0.03067484662576687,0.017391304347826087
calf kidney,0.006134969325153374,0.017391304347826087
dill pickle,0.024539877300613498,0.017391304347826087
camembert,0.006134969325153374,0.017391304347826087
cocoanut sauce,0.006134969325153374,0.017391304347826087
peach jam,0.006134969325153374,0.017391304347826087
navy bean,0.018404907975460124,0.017391304347826087
french chestnut,0.006134969325153374,0.017391304347826087
canned pea,0.03067484662576687,0.017391304347826087
stewed prune,0.012269938650306749,0.017391304347826087
thyme leaf,0.006134969325153374,0.017391304347826087
stale cake,0.012269938650306749,0.017391304347826087
tarragon sauce,0.006134969325153374,0.017391304347826087
apricot juice,0.012269938650306749,0.017391304347826087
grape fruit juice,0.006134969325153374,0.017391304347826087
yellow ginger,0.012269938650306749,0.017391304347826087
desiccated cocoanut,0.018404907975460124,0.017391304347826087
meat sauce,0.018404907975460124,0.017391304347826087
grape fruit pulp,0.006134969325153374,0.017391304347826087
sweet liquid sauce,0.006134969325153374,0.017391304347826087
millet,0.018404907975460124,0.017391304347826087
powdered nutmeg,0.012269938650306749,0.017391304347826087
sorrel leaf,0.006134969325153374,0.017391304347826087
wormwood,0.006134969325153374,0.017391304347826087
carbonated water,0.006134969325153374,0.017391304347826087
white bread flour,0.006134969325153374,0.017391304347826087
neufchatel cheese,0.024539877300613498,0.017391304347826087
salad,0.03067484662576687,0.017391304347826087
grenadine,0.024539877300613498,0.017391304347826087
peach syrup,0.006134969325153374,0.017391304347826087
green leaf,0.012269938650306749,0.017391304347826087
pickled spice,0.012269938650306749,0.017391304347826087
isinglass jelly,0.006134969325153374,0.017391304347826087
fish meat,0.018404907975460124,0.017391304347826087
blood orange,0.006134969325153374,0.017391304347826087
stewed rhubarb,0.006134969325153374,0.017391304347826087
mushroom juice,0.012269938650306749,0.017391304347826087
tokay,0.006134969325153374,0.017391304347826087
white lettuce leaf,0.006134969325153374,0.017391304347826087
lobster head,0.006134969325153374,0.017391304347826087
artichoke heart,0.03067484662576687,0.017391304347826087
buttered bread crumb,0.024539877300613498,0.017391304347826087
fine indian meal,0.006134969325153374,0.017391304347826087
mutton stock,0.006134969325153374,0.017391304347826087
green lime,0.006134969325153374,0.017391304347826087
water cracker,0.012269938650306749,0.017391304347826087
halibut steak,0.006134969325153374,0.017391304347826087
cocoanut butter,0.006134969325153374,0.017391304347826087
kitchen bouquet,0.006134969325153374,0.017391304347826087
french chop,0.006134969325153374,0.017391304347826087
fat dripping,0.049079754601226995,0.017391304347826087
beer yeast,0.018404907975460124,0.017391304347826087
seckel pear,0.012269938650306749,0.017391304347826087
water ice,0.012269938650306749,0.017391304347826087
siberian crabapple,0.012269938650306749,0.017391304347826087
carraway comfit,0.006134969325153374,0.017391304347826087
allemande sauce,0.018404907975460124,0.017391304347826087
stale brown bread,0.006134969325153374,0.017391304347826087
oyster shell,0.012269938650306749,0.017391304347826087
chicken dumpling,0.006134969325153374,0.017391304347826087
lamb chop,0.018404907975460124,0.017391304347826087
gooseberry wine,0.006134969325153374,0.014492753623188406
cranberry tart,0.006134969325153374,0.014492753623188406
maccaroon,0.006134969325153374,0.014492753623188406
maizena,0.018404907975460124,0.014492753623188406
woodcock breast,0.006134969325153374,0.014492753623188406
stewed carrot,0.006134969325153374,0.014492753623188406
chicken soup,0.024539877300613498,0.014492753623188406
preserved plum,0.006134969325153374,0.014492753623188406
gravy soup,0.006134969325153374,0.014492753623188406
round,0.018404907975460124,0.014492753623188406
boil fish,0.006134969325153374,0.014492753623188406
roast,0.012269938650306749,0.014492753623188406
cream biscuit,0.006134969325153374,0.014492753623188406
linen rag,0.006134969325153374,0.014492753623188406
gingerbread,0.03067484662576687,0.014492753623188406
wine whey,0.006134969325153374,0.014492753623188406
chicken curry,0.006134969325153374,0.014492753623188406
tart sauce,0.006134969325153374,0.014492753623188406
black currant jelly,0.006134969325153374,0.014492753623188406
potato stuffing,0.012269938650306749,0.014492753623188406
sour apple marmalade,0.006134969325153374,0.014492753623188406
cochineal powder,0.006134969325153374,0.014492753623188406
corn salad,0.006134969325153374,0.014492753623188406
